id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
RNF145	RNF145	5.75732E-01	0.000470415	Ubiquitin proteasome system protein	BrainSpLMD|153830	
GPN3	GPN3	5.75532E-01	7.58E-06	Unclassified	BrainSpLMD|51184	
MIS18A	MIS18A	5.75376E-01	1.34E-09	Unclassified	BrainSpLMD|54069	
SPAG16	SPAG16	5.75062E-01	2.22E-08	Unclassified	BrainSpLMD|79582	OMIM|612173
NUDC	NUDC	5.74548E-01	2.76E-05	Cell cycle control protein	BrainSpLMD|10726	OMIM|610325
DNA2	DNA2	5.74108E-01	5.70E-08	DNA helicase		OMIM|601810;HPO|1763|Autosomal dominant inheritance, Autosomal recessive inheritance, Convex nasal ridge, Ectopic kidney, Elevated serum creatine phosphokinase, Exercise intolerance, Exertional dyspnea, Facial palsy, Gait disturbance, Generalized amyotrophy, Global developmental delay, Gowers sign, Intellectual disability, Kyphoscoliosis, Limb-girdle muscle weakness, Microcephaly, Micrognathia, Muscle cramps, Myalgia, Progressive external ophthalmoplegia, Ptosis, Short stature, Slender build, Slow progression, Spinal cord compression
XPC	XPC	5.73941E-01	0.003630806	DNA binding protein	BrainSpLMD|7508;Eurexp|euxassay_007481|embryo	SFARI||Autism, No category;OMIM|613208;COSMIC||skin basal cell, skin squamous cell, melanoma;HPO|7508|Abnormality of the dentition, Arthralgia, Autosomal recessive inheritance, Basal cell carcinoma, Cataract, Childhood onset, Cognitive impairment, Conjunctival telangiectasia, Conjunctivitis, Cryptorchidism, Cutaneous melanoma, Cutaneous photosensitivity, Defective DNA repair after ultraviolet radiation damage, Dermal atrophy, Developmental regression, Dry skin, EEG abnormality, Ectropion, Entropion, Erythema, Failure to thrive, Fatigue, Fever, Freckling, Hyperkeratosis, Hypermelanotic macule, Hypogonadism, Hypopigmentation of the skin, Hypopigmented skin patches, Intellectual disability, progressive, Keratitis, Melanoma, Optic atrophy, Papilloma, Photophobia, Poikiloderma, Sensorineural hearing impairment, Squamous cell carcinoma of the skin, Strabismus, Telangiectasia, Telangiectasia of the skin, Thin skin
SAT1	SAT1	5.73628E-01	0	Enzyme: Acyltransferase	BrainSpLMD|6303;Eurexp|euxassay_018693|bladder, incisor, metanephros, olfactory, urethra, vibrissa	OMIM|313020;HPO|6303|Blepharitis, Conjunctivitis, Corneal dystrophy, Dry skin, Dystrophic fingernails, Ectropion, Facial erythema, Follicular hyperkeratosis, Folliculitis, Heterogeneous, Keratitis, Nail dysplasia, Palmoplantar keratoderma, Perifollicular fibrosis, Photophobia, Scarring alopecia of scalp, Sparse and thin eyebrow, Sparse eyelashes, X-linked recessive inheritance
RAB8B	RAB8B	5.72976E-01	2.30E-13	GTPase	BrainSpLMD|51762	OMIM|613532
YTHDF2	YTHDF2	5.72348E-01	0.000408047	Unclassified	BrainSpLMD|51441	OMIM|610640
NFU1	NFU1	5.72027E-01	0.002927635	Unclassified	BrainSpLMD|27247	OMIM|608100;HPO|27247|Autosomal recessive inheritance, Decreased activity of mitochondrial respiratory chain, Failure to thrive, Feeding difficulties, Global developmental delay, Lactic acidosis, Lethargy, Muscle weakness, Pulmonary arterial hypertension, Respiratory failure
B3GNT5	B3GNT5	5.70936E-01	0.000108343	Enzyme: Galactosyltransferase	BrainSpLMD|84002	OMIM|615333
AFMID	AFMID	5.70934E-01	0	Unclassified		
KLF6	KLF6	5.70672E-01	0	Transcription factor	BrainSpLMD|1316;Eurexp|euxassay_018886|mantle layer, marginal layer;BrainSpMouseDev|23602	OMIM|602053;COSMIC||prostate, glioma;HPO|1316|Autosomal dominant inheritance, Prostate cancer, Somatic mutation, Stomach cancer
HADHB	HADHB	5.70590E-01	1.74E-06	Enzyme: Dehydrogenase	BrainSpLMD|3032	OMIM|143450;HPO|3032|Abnormality of the amniotic fluid, Autosomal recessive inheritance, Congestive heart failure, Dilated cardiomyopathy, Elevated hepatic transaminases, Failure to thrive, Generalized hypotonia, Generalized muscle weakness, Global developmental delay, Hydrops fetalis, Hyperammonemia, Hypoketotic hypoglycemia, Lactic acidosis, Myalgia, Myoglobinuria, Peripheral neuropathy, Prenatal maternal abnormality, Respiratory failure, Rhabdomyolysis, Small for gestational age
CNBP	CNBP	5.69961E-01	3.46E-13	RNA binding protein	BrainSpLMD|7555	OMIM|116955;COSMIC||aneurysmal bone cyst;HPO|7555|Autosomal dominant inheritance, Cataract, Diabetes mellitus, Elevated circulating follicle stimulating hormone level, Elevated serum creatine phosphokinase, Frontal balding, Hypogonadism, IgG deficiency, IgM deficiency, Insulin insensitivity, Iridescent posterior subcapsular cataract, Myalgia, Myotonia, Neck flexor weakness, Oligospermia, Palpitations, Proximal muscle weakness, Tachycardia, Type 2 muscle fiber atrophy
SQLE	SQLE	5.69564E-01	8.18E-13	Enzyme: Oxygenase	BrainSpLMD|6713	OMIM|602019
TOP2A	TOP2A	5.69462E-01	0	Enzyme: Topoisomerase	BrainSpLMD|7153	OMIM|126430;HPO|7153|Elevated urinary catecholamines, Neoplasm of the nervous system
KLHL23	KLHL23	5.69226E-01	2.10E-05	Cytoskeletal associated protein	BrainSpLMD|151230;Eurexp|euxassay_008410|embryo	
TWISTNB	TWISTNB	5.68774E-01	7.39E-06	Transcription factor	BrainSpLMD|221830	OMIM|608312
TMEM237	TMEM237	5.68144E-01	2.00E-05	Unclassified	BrainSpLMD|65062	OMIM|614423;HPO|65062|Apnea, Ataxia, Autistic behavior, Autosomal recessive inheritance, Biparietal narrowing, Blindness, Cerebellar vermis hypoplasia, Chorioretinal coloboma, Coloboma, Dandy-Walker malformation, Deeply set eye, Downslanted palpebral fissures, Encephalocele, Epicanthus, Episodic tachypnea, Feeding difficulties, Feeding difficulties in infancy, Gait disturbance, Generalized hypotonia, Global developmental delay, Growth delay, High forehead, Highly arched eyebrow, Hydrocephalus, Hypertelorism, Hypertension, Intellectual disability, Intellectual disability, severe, Iris coloboma, Irritability, Long face, Low-set ears, Low-set, posteriorly rotated ears, Malar flattening, Microphthalmia, Molar tooth sign on MRI, Morning glory anomaly, Muscular hypotonia, Nephropathy, Nystagmus, Oculomotor apraxia, Open mouth, Postaxial polydactyly, Posteriorly rotated ears, Prominent nasal bridge, Ptosis, Renal cyst, Retinal dystrophy, Short philtrum, Strabismus, Tachypnea, Tented upper lip vermilion
GPAM	GPAM	5.67897E-01	3.41E-07	Enzyme: Acyltransferase	BrainSpLMD|57678;Eurexp|euxassay_018573|left, right, ventricular layer	OMIM|602395
VPS36	VPS36	5.67494E-01	0.000974991	Unclassified	BrainSpLMD|51028	OMIM|610903
ZNF410	ZNF410	5.67057E-01	0.002652827	Transcription factor	BrainSpLMD|57862	
CKLF	CKLF	5.66715E-01	5.51E-09	Chemokine	BrainSpLMD|51192	OMIM|616074
PSPH	PSPH	5.65783E-01	1.84E-05	Serine/threonine phosphatase	BrainSpLMD|5723;Eurexp|euxassay_007810|calyces, left, right, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa	OMIM|172480;HPO|5723|Autosomal recessive inheritance, Global developmental delay, Hypertonia, Infantile onset, Intellectual disability, Intrauterine growth retardation, Postnatal growth retardation, Seizures
MBNL1	MBNL1	5.65095E-01	7.69E-06	RNA binding protein	BrainSpLMD|4154	OMIM|606516
COPZ1	COPZ1	5.65033E-01	1.31E-07	Transport/cargo protein	BrainSpLMD|22818	OMIM|615472
TLE1	TLE1	5.64548E-01	4.20E-09	Transcription regulatory protein	BrainSpLMD|7088;Eurexp|euxassay_017921|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, pituitary, stroma, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII;BrainSpMouseDev|21644	OMIM|600189
APTX	APTX	5.64255E-01	0.00019763	DNA repair protein	BrainSpLMD|54840	OMIM|606350;HPO|54840|Adult onset, Areflexia, Ataxia, Autosomal recessive inheritance, Cerebellar atrophy, Cognitive impairment, Decreased number of large peripheral myelinated nerve fibers, Dementia, Distal amyotrophy, Distal sensory impairment, Dysarthria, Dystonia, Gait ataxia, Gait disturbance, Gaze-evoked nystagmus, Hypercholesterolemia, Hypoalbuminemia, Hypometric saccades, Hyporeflexia, Juvenile onset, Limb ataxia, Medial flaring of the eyebrow, Muscle weakness, Oculomotor apraxia, Peripheral axonal degeneration, Peripheral neuropathy, Pes cavus, Progressive external ophthalmoplegia, Scoliosis, Tremor, Truncal ataxia
UNC50	UNC50	5.64069E-01	0.001468713	RNA binding protein	BrainSpLMD|25972	
S100PBP	S100PBP	5.63506E-01	5.37E-05	Unclassified	BrainSpLMD|64766	OMIM|611889
H2AFZ	H2AFZ	5.63163E-01	0	DNA binding protein	BrainSpLMD|3015	OMIM|142763
NOL10	NOL10	5.61755E-01	0.005079838	Unclassified	BrainSpLMD|79954	OMIM|616197
LINC00674	LINC00674	5.61464E-01	1.21E-09			
FNTB	FNTB	5.60828E-01	1.74E-06	Enzyme: Prenyltransferase;Unclassified	BrainSpLMD|2342	OMIM|134636
ZBTB1	ZBTB1	5.60491E-01	0.002864317	Unclassified	BrainSpLMD|22890;Eurexp|euxassay_019509|mandible, maxilla, submandibular gland primordium, trigeminal V, vibrissa	OMIM|616578
IDH1	IDH1	5.59543E-01	2.48E-09	Enzyme: Dehydrogenase	BrainSpLMD|3417;Eurexp|euxassay_018329|adrenal gland, brain, cervical, cervico-thoracic, clavicle, dorsal root ganglion, glossopharyngeal IX, neural retina, rib, spinal cord, stroma, testis, thoracic, trigeminal V, turbinate bones, vagus X, vestibulocochlear VIII, vibrissa	OMIM|147700;COSMIC||glioblastoma;HPO|3417|Abnormality of the metaphysis, Bone pain, Exostoses, Hemangiomatosis, Joint stiffness, Micromelia, Multiple enchondromatosis, Osteolysis, Scoliosis, Short stature, Subcutaneous nodule, Venous thrombosis, Visceral angiomatosis
FOXRED1	FOXRED1	5.59491E-01	5.32E-07	Unclassified	BrainSpLMD|55572	OMIM|613622;HPO|55572|Abnormal mitochondria in muscle tissue, Abnormal pattern of respiration, Acute necrotizing encephalopathy, Ataxia, Autosomal recessive inheritance, Babinski sign, Blindness, CNS demyelination, Cerebellar atrophy, Cerebral edema, Coma, Developmental regression, Dysarthria, Dystonia, Emotional lability, Exercise intolerance, Failure to thrive, Feeding difficulties in infancy, Generalized hypotonia, Gliosis, Global developmental delay, Growth delay, Hepatic failure, Hepatocellular necrosis, Heterogeneous, Hyperreflexia, Hypertrichosis, Hypertrophic cardiomyopathy, Hypoglycemia, Hyporeflexia, Increased CSF lactate, Increased serum lactate, Infantile onset, Intellectual disability, Lactic acidosis, Lethargy, Leukodystrophy, Mitochondrial inheritance, Muscle weakness, Nystagmus, Ophthalmoplegia, Optic atrophy, Optic disc pallor, Phenotypic variability, Pigmentary retinopathy, Progressive, Progressive macrocephaly, Ptosis, Respiratory failure, Seizures, Sensorineural hearing impairment, Skeletal muscle atrophy, Spasticity, Strabismus, Vomiting, X-linked dominant inheritance
DPH3	DPH3	5.59169E-01	2.15E-08	Unclassified	BrainSpLMD|285381	OMIM|608959
RAB11FIP2	RAB11FIP2	5.59159E-01	9.07E-11	Adapter molecule	BrainSpLMD|22841;Eurexp|euxassay_014448|ductus deferens, ventricular layer	OMIM|608599
ADIPOR2	ADIPOR2	5.58928E-01	8.44E-06	Integral membrane protein	BrainSpLMD|79602;Eurexp|euxassay_001439|dorsal root ganglion, glossopharyngeal IX, trigeminal V, vagus X	OMIM|607946
SLC44A2	SLC44A2	5.58553E-01	3.99E-08	Integral membrane protein	BrainSpLMD|57153	OMIM|606106
TMTC2	TMTC2	5.58227E-01	0.001551793	Integral membrane protein	BrainSpLMD|160335;Eurexp|euxassay_011308|axial skeleton, bladder, brain, capsule, clavicle, cornea, diaphragm, dorsal root ganglion, epithelium, facial VII, footplate, glossopharyngeal IX, handplate, hindgut, mandible, maxilla, midgut, oesophagus, olfactory, paraxial mesenchyme, pelvis, rest of mesenchyme, retina, rib, skeletal muscle, spinal cord, stomach, tibia, trigeminal V, ureter, vagus X, valve, vertebral axis muscle system, vestibulocochlear VIII, vibrissa	OMIM|615856
RPL39L	RPL39L	5.58060E-01	1.36E-07	Ribosomal subunit	BrainSpLMD|116832	OMIM|607547
MKKS	MKKS	5.57812E-01	5.61E-11	Chaperone	BrainSpLMD|8195	OMIM|604896;HPO|8195|Abnormal electroretinogram, Abnormality of cardiovascular system morphology, Aganglionic megacolon, Anal atresia, Asthma, Ataxia, Autosomal recessive inheritance, Biliary tract abnormality, Brachydactyly, Broad foot, Congenital hip dislocation, Congenital primary aphakia, Cryptorchidism, Decreased testicular size, Delayed speech and language development, Dental crowding, Diabetes mellitus, Edema, Edema of the lower limbs, External genital hypoplasia, Foot polydactyly, Gait imbalance, Glandular hypospadias, Global developmental delay, Hepatic fibrosis, High, narrow palate, Hirsutism, Hydrometrocolpos, Hydronephrosis, Hydroureter, Hypertension, Hypodontia, Hypogonadism, Hypoplasia of penis, Hypoplasia of the ovary, Hypospadias, Intellectual disability, Left ventricular hypertrophy, Mesoaxial hand polydactyly, Multicystic kidney dysplasia, Nephrogenic diabetes insipidus, Neurological speech impairment, Nystagmus, Obesity, Pigmentary retinopathy, Polycystic kidney dysplasia, Polydactyly, Poor coordination, Postaxial hand polydactyly, Pulmonary hypoplasia, Radial deviation of finger, Rectovaginal fistula, Renal cyst, Retinal degeneration, Rod-cone dystrophy, Short foot, Short stature, Specific learning disability, Strabismus, Syndactyly, Transverse vaginal septum, Urogenital sinus anomaly, Vaginal atresia, Vesicovaginal fistula
CTCF	CTCF	5.57446E-01	0.000311231	Transcription regulatory protein	BrainSpLMD|10664	SFARI||Autism, 3 - Suggestive evidence;OMIM|604167;COSMIC||endometrial, breast, head and neck cancer, Mental retardation, autosomal dominant 21;HPO|10664|Abnormality of the dentition, Autosomal dominant inheritance, Cryptorchidism, Feeding difficulties, Generalized hypotonia, Global developmental delay, Hypermetropia, Intellectual disability, Microcephaly, Short stature, Strabismus, Thin vermilion border
CALCOCO2	CALCOCO2	5.57331E-01	7.92E-05	Unclassified	BrainSpLMD|10241	OMIM|604587
CTDSPL2	CTDSPL2	5.57164E-01	5.98E-10	Unclassified	BrainSpLMD|51496	
C6orf89	C6orf89	5.56784E-01	0.002935665	Integral membrane protein	BrainSpLMD|221477	OMIM|616642
SRRT	SRRT	5.56544E-01	4.02E-06	Unclassified	BrainSpLMD|51593	OMIM|614469
WEE1	WEE1	5.56505E-01	1.11E-16	Dual specificity kinase	BrainSpLMD|7465;Eurexp|euxassay_016462|hindgut, lung, midgut, stomach, submandibular gland primordium, ventricular layer	OMIM|193525
ARHGAP5	ARHGAP5	5.55526E-01	5.71E-13	GTPase activating protein	BrainSpLMD|394	OMIM|602680;COSMIC||colon cancer, glioma
PSME1	PSME1	5.55173E-01	5.22E-14	Ubiquitin proteasome system protein	BrainSpLMD|5720	OMIM|600654
C5orf51	C5orf51	5.54403E-01	0.000108182	Unclassified	BrainSpLMD|285636;Eurexp|euxassay_002027|brain, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, spinal cord, thoracic, trigeminal V, vagus X	
IER2	IER2	5.54070E-01	1.00E-08	Transcription factor	BrainSpLMD|9592;Eurexp|euxassay_013742|cochlea, incisor, molar, submandibular gland primordium, utricle, vestibular component, vibrissa	
TMEM18	TMEM18	5.53537E-01	3.38E-08	Integral membrane protein	BrainSpLMD|129787;Eurexp|euxassay_003177|lower jaw, submandibular gland primordium	OMIM|613220
CCDC25	CCDC25	5.53386E-01	0.000575004	Unclassified	BrainSpLMD|55246	
NUP188	NUP188	5.53134E-01	2.91E-05	Unclassified		OMIM|615587
SNX1	SNX1	5.52980E-01	0.001619376	Transport/cargo protein	BrainSpLMD|6642	OMIM|601272
SGOL1	SGOL1	5.52968E-01	1.11E-16			
BICC1	BICC1	5.52794E-01	0	RNA binding protein	BrainSpLMD|80114	OMIM|614295
COA6	COA6	5.52637E-01	0.006307068	Enzyme: Oxidase		OMIM|614772;HPO|388753|Autosomal recessive inheritance, Hypertrophic cardiomyopathy, Lactic acidosis, Left ventricular noncompaction, Muscular hypotonia, Short chin
DTNA	DTNA	5.52407E-01	3.23E-07	Unclassified	BrainSpLMD|1837;Eurexp|euxassay_010455|dorsal root ganglion, facial VII, glossopharyngeal IX, olfactory, stomach, trigeminal V, ventral grey horn, ventricular layer, vestibular component, vestibulocochlear VIII	OMIM|601239;HPO|1837|Atrial fibrillation, Autosomal dominant inheritance, Congestive heart failure, Hypoplastic left heart, Left ventricular hypertrophy, Left ventricular noncompaction, Left ventricular noncompaction cardiomyopathy, Mitral regurgitation, Patent ductus arteriosus, Sudden cardiac death, Ventricular arrhythmia, Ventricular septal defect
PSMA2	PSMA2	5.52015E-01	2.05E-06	Ubiquitin proteasome system protein	BrainSpLMD|5683	OMIM|176842
SMC1A	SMC1A	5.51900E-01	1.11E-16	Cell cycle control protein	BrainSpLMD|8243	SFARI||Autism, No category;OMIM|300040;COSMIC||AML, Cornelia de Lange syndrome;HPO|8243|Abnormally low-pitched voice, Anteverted nares, Anxiety, Atresia of the external auditory canal, Attention deficit hyperactivity disorder, Bilateral single transverse palmar creases, Blepharitis, Brachycephaly, Brachydactyly, Clinodactyly, Clinodactyly of the 5th finger, Cognitive impairment, Conductive hearing impairment, Cryptorchidism, Curly eyelashes, Cutis marmorata, Delayed eruption of teeth, Delayed skeletal maturation, Depressed nasal bridge, Downslanted palpebral fissures, Downturned corners of mouth, Elbow dislocation, Failure to thrive, Feeding difficulties in infancy, Gastroesophageal reflux, Generalized hirsutism, Global developmental delay, High palate, Highly arched eyebrow, Hirsutism, Hypertonia, Hypoplasia of penis, Hypoplastic labia majora, Hypoplastic nipples, Hypospadias, Intellectual disability, Intellectual disability, severe, Intrauterine growth retardation, Joint stiffness, Limited elbow movement, Long eyelashes, Long philtrum, Low anterior hairline, Low posterior hairline, Low-set, posteriorly rotated ears, Microcephaly, Microcornea, Micrognathia, Micromelia, Multicystic kidney dysplasia, Myopia, Narrow forehead, Neurological speech impairment, Obsessive-compulsive behavior, Phthisis bulbi, Poor speech, Premature birth, Prominent nasal bridge, Proximal placement of thumb, Ptosis, Radioulnar synostosis, Sensorineural hearing impairment, Severe postnatal growth retardation, Short 1st metacarpal, Short foot, Short neck, Short nose, Short stature, Sleep disturbance, Small hand, Smooth philtrum, Synophrys, Thick eyebrow, Thin upper lip vermilion, Thin vermilion border, Toe syndactyly, Ventriculomegaly, Vesicoureteral reflux, Widely spaced teeth, X-linked dominant inheritance, X-linked recessive inheritance
SNRPB	SNRPB	5.51809E-01	0	RNA binding protein	BrainSpLMD|6628	OMIM|182282;HPO|6628|11 pairs of ribs, Abnormality of the dentition, Anomalous rib insertion to vertebrae, Anomalous tracheal cartilage, Atresia of the external auditory canal, Atrial septal defect, Autosomal dominant inheritance, Autosomal recessive inheritance, Bell-shaped thorax, Calcaneal epiphyseal stippling, Cleft palate, Cleft soft palate, Clinodactyly of the 5th finger, Conductive hearing impairment, Congenital hip dislocation, Death in infancy, Ectopic kidney, Elbow flexion contracture, Epicanthus, Feeding difficulties, Gastroesophageal reflux, Glossoptosis, High palate, Horseshoe kidney, Intellectual disability, Intrauterine growth retardation, Kyphosis, Long philtrum, Low-set ears, Malar flattening, Microcephaly, Micrognathia, Nasal speech, Neonatal respiratory distress, Patent ductus arteriosus, Polyhydramnios, Porencephalic cyst, Posterior rib gap, Posteriorly rotated ears, Postnatal growth retardation, Renal cyst, Scoliosis, Short hard palate, Short humerus, Short stature, Thoracic hypoplasia, Tracheomalacia, Ventricular septal defect, Webbed neck
TP53	TP53	5.51736E-01	0	Transcription factor	BrainSpLMD|7157;Eurexp|euxassay_017977|submandibular gland primordium, thymus primordium;BrainSpMouseDev|21816	OMIM|191170;COSMIC||breast, colorectal, lung, sarcoma, adrenocortical, glioma, Spitzoid tumour, multiple other tumour types, breast, sarcoma, adrenocortical carcinoma, glioma, multiple other tumour types;HPO|7157|Abnormal lactate dehydrogenase activity, Abnormal platelet morphology, Abnormality of metabolism/homeostasis, Abnormality of the fallopian tube, Abnormality of the femoral metaphysis, Abnormality of the tibial metaphysis, Acute leukemia, Adrenocortical carcinoma, Amaurosis fugax, Arterial thrombosis, Autosomal dominant inheritance, Autosomal recessive inheritance, Breast carcinoma, Chest pain, Choroid plexus papilloma, Colon cancer, Elevated alkaline phosphatase, Headache, Hepatocellular carcinoma, Hereditary nonpolyposis colorectal carcinoma, Heterogeneous, Hydrocephalus, Increased megakaryocyte count, Joint swelling, Lung adenocarcinoma, Lymphoma, Micronodular cirrhosis, Myocardial infarction, Nausea, Neoplasia of the nasopharynx, Neoplasm of the adrenal cortex, Neoplasm of the colon, Neoplasm of the nervous system, Neoplasm of the pancreas, Neoplasm of the skin, Neoplasm of the stomach, Nephroblastoma, Osteolysis, Osteosarcoma, Ovarian neoplasm, Pain, Papilledema, Paresthesia, Polygenic inheritance, Primary peritoneal carcinoma, Progressive encephalopathy, Prolonged bleeding time, Prostate cancer, Prostate neoplasm, Renal cell carcinoma, Retinoblastoma, Seizures, Soft tissue sarcoma, Somatic mutation, Splenomegaly, Subacute progressive viral hepatitis, Transient ischemic attack, Transitional cell carcinoma of the bladder, Uterine leiomyosarcoma, Venous thrombosis, Vomiting
POP5	POP5	5.51621E-01	6.10E-05	Ribonuclease	BrainSpLMD|51367;Eurexp|euxassay_014299|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, clavicle, exoccipital bone, femur, fibula, humerus, orbito-sphenoid, pelvic girdle, petrous part, rib, scapula, tibia, turbinate	OMIM|609992
GPANK1	GPANK1	5.51378E-01	9.97E-06	Unclassified	BrainSpLMD|7918	OMIM|142610
LSM8	LSM8	5.50132E-01	3.76E-06	RNA binding protein	BrainSpLMD|51691	OMIM|607288
NEIL2	NEIL2	5.49614E-01	1.33E-05	DNA repair protein	BrainSpLMD|252969	OMIM|608933
MRPL16	MRPL16	5.49599E-01	0.00260105	Ribosomal subunit	BrainSpLMD|54948	OMIM|611829
DHX40	DHX40	5.49573E-01	4.03E-10	ATPase	BrainSpLMD|79665	OMIM|607570
MED31	MED31	5.49385E-01	7.09E-05	Transcription regulatory protein	BrainSpLMD|51003	
APBB2	APBB2	5.49172E-01	4.52E-07	Adapter molecule	BrainSpLMD|323;Eurexp|euxassay_007659|corpus striatum, mantle layer, nasal septum, neural retina, turbinate bones, ventral grey horn	OMIM|602710
LRRC1	LRRC1	5.48853E-01	3.44E-11	Unclassified	BrainSpLMD|55227	SFARI||Autism, 4 - Minimal evidence;OMIM|608195
RBMXP2	RBMXP2	5.47503E-01	1.72E-05			
RAP2C	RAP2C	5.46937E-01	0.001230322	GTPase	BrainSpLMD|57826	
HSP90B1	HSP90B1	5.46373E-01	6.66E-16	Heat shock protein	BrainSpLMD|7184;Eurexp|euxassay_000099|body-wall mesenchyme, dermis, epidermis, nucleus pulposus	OMIM|191175
HAUS1	HAUS1	5.46323E-01	8.75E-09	Cell cycle control protein	BrainSpLMD|115106;Eurexp|euxassay_003161|chondrocranium, cortex, incisor, lobe, oesophagus, pancreas, submandibular gland primordium, thymus primordium, ventricular layer	OMIM|608775
MRPS14	MRPS14	5.46107E-01	2.01E-06	Ribosomal subunit	BrainSpLMD|63931	OMIM|611978
PROSC	PROSC	5.45912E-01	3.64E-07			
HSPD1	HSPD1	5.45751E-01	0	Heat shock protein	BrainSpLMD|3329;BrainSpMouseDev|15285	OMIM|118190;HPO|3329|Apnea, Autosomal dominant inheritance, Autosomal recessive inheritance, Babinski sign, Choreoathetosis, Feeding difficulties in infancy, Flexion contracture, Generalized hypotonia, Global developmental delay, Hyperreflexia, Impaired vibration sensation in the lower limbs, Intellectual disability, profound, Leukodystrophy, Lower limb muscle weakness, Lower limb spasticity, Neonatal onset, Nystagmus, Postnatal microcephaly, Progressive, Progressive spasticity, Seizures, Spastic gait, Spastic paraplegia, Strabismus, Urinary bladder sphincter dysfunction, Urinary incontinence, Urinary urgency
MRTO4	MRTO4	5.43652E-01	0.002821502	Unclassified	BrainSpLMD|51154;Eurexp|euxassay_003590|left, pancreas, right, submandibular gland primordium	
GLO1	GLO1	5.43576E-01	0	Enzyme: Lyase	BrainSpLMD|2739	SFARI||Autism, 4 - Minimal evidence;OMIM|138750
FAT4	FAT4	5.43326E-01	2.88E-05	Adhesion molecule	BrainSpLMD|79633	OMIM|612411;COSMIC||lymphoma, pancreatic, head and neck, melanoma, hepatocellular carcinoma, Hennekam lymphangiectasia-lymphedema syndrome 2, Van Maldergem syndrome 2;HPO|79633|Atresia of the external auditory canal, Autosomal recessive inheritance, Bifid scrotum, Blepharophimosis, Clinodactyly, Conductive hearing impairment, Congenital onset, Cryptorchidism, Cutaneous finger syndactyly, Dental malocclusion, Downturned corners of mouth, Epicanthus, Feeding difficulties, Generalized hypotonia, Growth delay, High palate, Hypertelorism, Hypoplasia of the corpus callosum, Hypoplasia of the maxilla, Hypospadias, Intellectual disability, Irregular dentition, Joint laxity, Malar flattening, Micrognathia, Micropenis, Microtia, Midface retrusion, Narrow chest, Narrow forehead, Osteopenia, Ptosis, Renal hypoplasia, Sacral dimple, Scoliosis, Sensorineural hearing impairment, Short 4th metacarpal, Short clavicles, Short fourth metatarsal, Short palpebral fissure, Skeletal dysplasia, Talipes equinovarus, Tented upper lip vermilion, Tracheomalacia, Wide anterior fontanel, Wide cranial sutures, Wide nasal bridge
PSPHP1	PSPHP1	5.43075E-01	9.72E-05	Serine/threonine phosphatase		OMIM|604239
PSME2	PSME2	5.42496E-01	0.000262976	Ubiquitin proteasome system protein	BrainSpLMD|5721;Eurexp|euxassay_007332|thymus primordium	OMIM|602161
RP11.673C5.1	RP11.673C5.1	5.42432E-01	1.44E-15			
PCCB	PCCB	5.41314E-01	0.001438342	Enzyme: Carboxylase	BrainSpLMD|5096	SFARI||Autism, No category;OMIM|232050;HPO|5096|Abnormality of immune system physiology, Acute encephalopathy, Anemia, Apnea, Arrhythmia, Autosomal recessive inheritance, Cardiomyopathy, Cerebral atrophy, Coma, Constipation, Dehydration, Dystonia, Eczema, Failure to thrive, Feeding difficulties in infancy, Global developmental delay, Hepatomegaly, Hyperammonemia, Hyperglycinemia, Hyperglycinuria, Hypoglycemia, Intellectual disability, Lactic acidosis, Lethargy, Limb hypertonia, Metabolic acidosis, Muscular hypotonia of the trunk, Neutropenia, Organic aciduria, Osteoporosis, Pancreatitis, Pancytopenia, Poor appetite, Propionyl-CoA carboxylase deficiency, Seizures, Short stature, Tachypnea, Thrombocytopenia, Vomiting
DEK	DEK	5.40878E-01	0	DNA binding protein	BrainSpLMD|7913	OMIM|125264;COSMIC||AML
ATAD5	ATAD5	5.40469E-01	1.93E-11	DNA repair protein	BrainSpLMD|79915;Eurexp|euxassay_013782|cortex, liver, metanephros, ventricular layer	OMIM|609534
SYNE2	SYNE2	5.40365E-01	0	Cytoskeletal protein	BrainSpLMD|23224;Eurexp|euxassay_010927|cochlea, metanephros, pericardial cavity, peritoneal cavity, renal/urinary system, utricle, ventricular layer	OMIM|608442;HPO|23224|Arrhythmia, Autosomal dominant inheritance, Cardiomyopathy, Childhood onset, Elevated serum creatine phosphokinase, Muscular dystrophy, Phenotypic variability, Proximal amyotrophy, Proximal muscle weakness, Respiratory insufficiency
CCDC18	CCDC18	5.40117E-01	0.000173396	T cell antigen receptor	BrainSpLMD|343099	
LRP6	LRP6	5.39491E-01	4.58E-12	Structural protein	BrainSpLMD|4040;Eurexp|euxassay_018221|lung, nasal septum, otic capsule, submandibular gland primordium, trachea, vibrissa;BrainSpMouseDev|16744	OMIM|603507;HPO|4040|Agenesis of permanent teeth, Autosomal dominant inheritance, Hypoplasia of the maxilla, Microdontia, Micrognathia, Oligodontia
